race_date,race_place,race_id_of_day,race_id_of_season,horse_class,race_distance,race_name,race_price,going,course,horse_1_place,horse_1_name,horse_1_id,horse_1_jockey,horse_1_trainer,horse_1_act_wt,horse_1_dec_wt,horse_1_dr,horse_1_lbw,horse_1_pos,horse_1_time,horse_1_odds,horse_2_place,horse_2_name,horse_2_id,horse_2_jockey,horse_2_trainer,horse_2_act_wt,horse_2_dec_wt,horse_2_dr,horse_2_lbw,horse_2_pos,horse_2_time,horse_2_odds,horse_3_place,horse_3_name,horse_3_id,horse_3_jockey,horse_3_trainer,horse_3_act_wt,horse_3_dec_wt,horse_3_dr,horse_3_lbw,horse_3_pos,horse_3_time,horse_3_odds,horse_4_place,horse_4_name,horse_4_id,horse_4_jockey,horse_4_trainer,horse_4_act_wt,horse_4_dec_wt,horse_4_dr,horse_4_lbw,horse_4_pos,horse_4_time,horse_4_odds,horse_5_place,horse_5_name,horse_5_id,horse_5_jockey,horse_5_trainer,horse_5_act_wt,horse_5_dec_wt,horse_5_dr,horse_5_lbw,horse_5_pos,horse_5_time,horse_5_odds,horse_6_place,horse_6_name,horse_6_id,horse_6_jockey,horse_6_trainer,horse_6_act_wt,horse_6_dec_wt,horse_6_dr,horse_6_lbw,horse_6_pos,horse_6_time,horse_6_odds,horse_7_place,horse_7_name,horse_7_id,horse_7_jockey,horse_7_trainer,horse_7_act_wt,horse_7_dec_wt,horse_7_dr,horse_7_lbw,horse_7_pos,horse_7_time,horse_7_odds,horse_8_place,horse_8_name,horse_8_id,horse_8_jockey,horse_8_trainer,horse_8_act_wt,horse_8_dec_wt,horse_8_dr,horse_8_lbw,horse_8_pos,horse_8_time,horse_8_odds,horse_9_place,horse_9_name,horse_9_id,horse_9_jockey,horse_9_trainer,horse_9_act_wt,horse_9_dec_wt,horse_9_dr,horse_9_lbw,horse_9_pos,horse_9_time,horse_9_odds,horse_10_place,horse_10_name,horse_10_id,horse_10_jockey,horse_10_trainer,horse_10_act_wt,horse_10_dec_wt,horse_10_dr,horse_10_lbw,horse_10_pos,horse_10_time,horse_10_odds,horse_11_place,horse_11_name,horse_11_id,horse_11_jockey,horse_11_trainer,horse_11_act_wt,horse_11_dec_wt,horse_11_dr,horse_11_lbw,horse_11_pos,horse_11_time,horse_11_odds,horse_12_place,horse_12_name,horse_12_id,horse_12_jockey,horse_12_trainer,horse_12_act_wt,horse_12_dec_wt,horse_12_dr,horse_12_lbw,horse_12_pos,horse_12_time,horse_12_odds,horse_13_place,horse_13_name,horse_13_id,horse_13_jockey,horse_13_trainer,horse_13_act_wt,horse_13_dec_wt,horse_13_dr,horse_13_lbw,horse_13_pos,horse_13_time,horse_13_odds,horse_14_place,horse_14_name,horse_14_id,horse_14_jockey,horse_14_trainer,horse_14_act_wt,horse_14_dec_wt,horse_14_dr,horse_14_lbw,horse_14_pos,horse_14_time,horse_14_odds,horse_15_place,horse_15_name,horse_15_id,horse_15_jockey,horse_15_trainer,horse_15_act_wt,horse_15_dec_wt,horse_15_dr,horse_15_lbw,horse_15_pos,horse_15_time,horse_15_odds,horse_16_place,horse_16_name,horse_16_id,horse_16_jockey,horse_16_trainer,horse_16_act_wt,horse_16_dec_wt,horse_16_dr,horse_16_lbw,horse_16_pos,horse_16_time,horse_16_odds,horse_17_place,horse_17_name,horse_17_id,horse_17_jockey,horse_17_trainer,horse_17_act_wt,horse_17_dec_wt,horse_17_dr,horse_17_lbw,horse_17_pos,horse_17_time,horse_17_odds,horse_18_place,horse_18_name,horse_18_id,horse_18_jockey,horse_18_trainer,horse_18_act_wt,horse_18_dec_wt,horse_18_dr,horse_18_lbw,horse_18_pos,horse_18_time,horse_18_odds,horse_19_place,horse_19_name,horse_19_id,horse_19_jockey,horse_19_trainer,horse_19_act_wt,horse_19_dec_wt,horse_19_dr,horse_19_lbw,horse_19_pos,horse_19_time,horse_19_odds,horse_20_place,horse_20_name,horse_20_id,horse_20_jockey,horse_20_trainer,horse_20_act_wt,horse_20_dec_wt,horse_20_dr,horse_20_lbw,horse_20_pos,horse_20_time,horse_20_odds
19791006,HV,5,29,Class 1,1235,LO WU HANDICAP (SECTION 1),"HK$ 77,000",FIRM,GRASS,7,GREAT SUCCESS,AM167,D Brosnan,G Sofronoff,132,---,7,8 3/4,,1:14.20,36,4 DH,MYSTIQUE,AM166,P Miers,R Burns,132,---,5,7,,1:13.90,6.7,,DOUBLE V,AK012,---,T L Lee,---,---,---,---,,---,---,1,PINK JET,AM219,G W Moore,G Moore,125,---,9,0,,1:12.80,1.2,8,SILVER UNICORN,AM224,R Wernham,P C Kan,121,---,4,11,,1:14.60,22,6,GO-GETTER,AM165,K L Man,A Chan,115,---,6,7 1/2,,1:14.00,26,10,STAFFORDSHIRE,AK003,K C Lo,T C Cheng,119,---,11,16 1/4,,1:15.50,81,9,ONE STEP AHEAD,AN115,A K Cheam,R Burns,118,---,8,16 1/4,,1:15.50,92,4 DH,DIG LOW,AL177,J Tandari,A Chan,117,---,2,7 1/2,,1:14.00,43,3,GAVROCHE,AL163,W Burnett,C Robertson,116,---,3,7,,1:13.90,26,2,TARLAC,AL167,T O Lau,N Metervelli,116,---,1,5,,1:13.60,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791006,HV,6,30,MAIDEN,1235,WONGNEICHONG GAP HANDICAP (SECTION 1),"HK$ 40,000",FIRM,GRASS,,DASHING,AM021,J Roe,F Carr,128,---,10,---,,---,---,2,FORTUNES TURN,AM090,W Burnett,P Supple,126,---,7,SH,,1:14.70,4.8,6,VITESSE,AM035,P Leyshan,P M Chu,124,---,12,13 1/2,,1:16.70,86,9,AMBUSH,AM012,W Hood,E Collingwood,122,---,6,21 1/4,,1:17.80,5.4,3,SUPER POWER,AM104,T O Lau,N Metervelli,121,---,9,SH/4,,1:15.20,3.7,10,BODY-GUARD,AM070,K W Lui,P C Kan,115,---,11,24 1/4,,1:18.30,63,4,NAVSAT,AM025,R Staples,H M Cheung,118,---,4,8,,1:15.80,6.4,1,POSITIVITY,AM092,G W Moore,G Moore,117,---,8,0,,1:14.70,4.3,5,THIRD DEGREE,AM086,M C Tam,K H Au,112,---,1,8 1/2,,1:15.90,15,7,AMAZING GRACE,AM048,S Morris,A Ward,111,---,3,15,,1:16.90,99,11,GOOD SPORT,AM036,Y K Ip,T L Lee,117,---,2,25 1/2,,1:18.40,99,8,SOFTEN TUNE,AM015,Y S Wong,A Chan,109,---,5,17 1/4,,1:17.20,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791006,HV,7,31,MAIDEN,1650,VICTORIA GAP HANDICAP (SECTION 1),"HK$ 40,000",FIRM,GRASS,2,CUM FASHION,AM084,P Miers,R Burns,134,---,2,2,,1:43.50,2.8,5,COLONIST,AM045,D Brosnan,B Hutchison,131,---,10,8 1/4,,1:44.50,6,4,BRIGHT MOON,AM052,W Burnett,C Robertson,130,---,9,5 3/4,,1:44.10,4.9,9,ONE-FOR-ONE,AM016,G W Moore,G Moore,128,---,7,53,,1:52.00,8.5,3,FLYER,AM078,S Morris,P C Kan,120,---,5,2/SH,,1:43.50,49,,BON VOYAGE,AM080,---,S T Wong,---,---,---,---,,---,---,7,SILVER PEAK,AM047,K C Lo,T C Cheng,120,---,4,24 1/4,,1:47.00,5.7,6,GLAD COMING,AM148,W Hood,E Collingwood,118,---,3,11 1/4,,1:45.00,99,1,WAYAHEAD,AM128,R Staples,H M Cheung,117,---,1,0,,1:43.10,6.2,8,AGOGO,AM064,J Roe,F Carr,116,---,8,28 1/4,,1:47.70,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791006,HV,8,32,Class 4,975,CHATER HANDICAP,"HK$ 64,000",FIRM,GRASS,6,MONEY FIRST,AG022,T P Yung,M K Tam,130,---,5,8 3/4,,0:59.10,12,3,OASIS,AL157,J Roe,C L Ng,133,---,3,8,,0:59.00,32,4,NEW GEM,AM239,C S Shum,P C Kan,123,---,2,8/H,,0:59.00,3.2,1,NIRVANA,AM001,G W Moore,G Moore,127,---,4,0,,0:57.90,2.4,2,LIONEL,Z102,R Setches,T L Lee,126,---,1,5,,0:58.60,10,5,LONG SHINE,AM055,G Hall,B Hutchison,126,---,6,8 1/4,,0:59.10,6,9,SHINING GLORY,AM028,T O Lau,A Chan,124,---,9,13 3/4,,0:59.90,40,7,HARBOUR CROSSING,AM010,W Hartack,G Smyth,123,---,10,10,,0:59.40,28,10,FIRST PRIZE,AM171,M C Tam,K H Au,117,---,8,15 1/4,,1:00.10,67,8,CHARISMA,AG013,K L Man,G Moore,116,---,7,10,,0:59.40,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791010,HV,1,33,Class 3,1030,MORRISON HILL HANDICAP (SECTION 3),"HK$ 67,000",NORMAL WATERING,SAND,1,TIDAL WAVE,AL170,G W Moore,G Moore,136,---,3,0,,1:06.80,2.4,4,TOPSAIL,AM051,P Leyshan,J H Brown,134,---,6,4 1/2,,1:07.60,11,2,ZAMBER BOY,AL131,W Burnett,C Robertson,133,---,8,3/4,,1:06.90,15,3,ROCKFORD,Z064,T O Lau,A Chan,132,---,7,3/4 /SH,,1:06.90,2.2,7,MY LOT,Z055,R Wernham,G Smyth,128,---,1,9,,1:08.40,14,6,YAU TAK,AM229,M C Tam,K H Au,120,---,5,8 3/4,,1:08.40,24,5,STEELMASTER,AL104,K W Lui,G Sofronoff,121,---,4,6 3/4,,1:08.00,27,8,SUNNY DAY,AM193,C S Shum,T C Cheng,116,---,2,10 1/4,,1:08.60,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791010,HV,2,34,Class 3,1400,BENNETT'S HILL HANDICAP (SECTION 2),"HK$ 67,000",NORMAL WATERING,SAND,1,GOTEBORG,Z038,G W Moore,G Moore,137,---,4,0,,1:33.60,2.8,7,WELSH VILLAIN,Z128,F S Cheung,G Sofronoff,128,---,7,15 3/4,,1:36.40,41,10,DOUBLE WISH,AL148,R Setches,C Robertson,134,---,3,22 1/2,,1:37.70,15,6,FOREVER VICTORY,AL101,J Roe,F Carr,131,---,2,14 1/4,,1:36.10,11,3,CHATER ROAD,AK130,W Hood,E Collingwood,130,---,6,4 1/2,,1:34.40,7.4,8,LUCKY CALL,AM195,C C Nam,C L Ng,123,---,8,16 1/4,,1:36.50,9.5,4,CELESTIAL CALL,Z059,P Leyshan,J H Brown,128,---,5,10 1/2,,1:35.40,4,9,LEADER OF THE PACK,AM231,W T Leung,T C Cheng,124,---,9,21 3/4,,1:37.50,8.4,5,BLACK JACK,Z105,K S Ho,H M Cheung,123,---,10,12 3/4,,1:35.80,23,2,CLOUD YELLOW,Z114,K L Tsui,N Metervelli,115,---,1,3,,1:34.10,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791010,HV,3,35,Race Class 6,1030,TZE WAN SHAN HANDICAP (SECTION 2),"HK$ 59,000",NORMAL WATERING,SAND,2,ADIDA,AG039,F S Cheung,G Sofronoff,128,---,2,1/2,,1:09.90,5.2,5,MONA LISA,AL050,C K Chow,C L Ng,129,---,5,5 1/4,,1:10.80,4.7,6,GAUCHO,AL017,K L Tsui,N Metervelli,121,---,3,9,,1:11.40,4.6,4,GAY PRISCILLA,Z050,T O Lau,A Chan,128,---,1,2 1/4,,1:10.20,3.7,1,FAIRY FUN,AG017,P Miers,R Burns,123,---,6,0,,1:09.80,4.6,3,BINGO,AL056,D Brosnan,S T Wong,121,---,4,1 1/2,,1:10.10,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791010,HV,4,36,Race Class 6,1030,TZE WAN SHAN HANDICAP (SECTION 3),"HK$ 59,000",NORMAL WATERING,SAND,7,UPTREND,F100,C H Cheong,G Moore,128,---,5,13 1/4,,1:10.30,36,4,DOUBLE TOP,AL043,P Leyshan,P M Chu,130,---,3,9,,1:09.60,12,6,CAN TAKE,F062,K W Lui,G Sofronoff,126,---,2,12 3/4,,1:10.20,4.4,1,MY KINGDOM,Z051,M C Tam,K H Au,124,---,4,0,,1:08.30,4.8,2,GOLD DUST,Z085,Y Y Choy,P C Kan,121,---,7,H,,1:08.30,3.8,5,KING'S FORTUNE,AK112,R Setches,A Chan,124,---,6,11 1/2,,1:10.00,4.3,3,LUCKY FLOWER,AL102,A K Cheam,C L Ng,123,---,1,H/5,,1:09.00,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791010,HV,5,37,Class 3,1030,MORRISON HILL HANDICAP (SECTION 4),"HK$ 67,000",NORMAL WATERING,SAND,2,MENELAUS,AL023,W Burnett,C Robertson,135,---,1,4,,1:06.60,5.8,7,FISHY TALE,Z120,T P Yung,M K Tam,127,---,2,19 1/2,,1:09.40,12,3,ARC DE TRIOMPHE,AL042,R Wernham,G Smyth,133,---,5,6,,1:07.00,7,6,HERCULES,AK016,A K Cheam,C L Ng,132,---,4,14,,1:08.40,22,4,BOBALONG,AM210,P Leyshan,G Sofronoff,131,---,6,8,,1:07.40,9.8,1,THE GENERAL,AM017,G W Moore,G Moore,125,---,7,0,,1:05.80,1.7,5,KINGSTAR,Z044,R Setches,A Chan,123,---,3,8 1/2,,1:07.50,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791010,HV,6,38,Race Class 6,1575,TAI WO PING HANDICAP (SECTION 2),"HK$ 59,000",NORMAL WATERING,SAND,3,FELLOWSHIP,AK053,R Setches,P C Kan,134,---,6,8,,1:48.50,2.2,7,COMBINE,Z029,W T Leung,H M Cheung,133,---,5,19 3/4,,1:50.50,25,1,TIDDY,AK046,G W Moore,G Moore,133,---,4,0,,1:47.80,3.5,6,SAUCY GWYNN,Z049,D Brosnan,G Sofronoff,131,---,2,18 1/4,,1:50.30,18,9,HUSTLER,Z071,P Miers,R Burns,129,---,3,23 1/4,,1:51.20,9,5,ORANGE PEEL,Z047,P H Chan,G Smyth,122,---,7,16 1/2,,1:50.00,94,8,MINI PEP,Z020,P Leyshan,J H Brown,126,---,8,21 3/4,,1:50.90,6.8,4,BONA DEA,AG023,M C Tam,K H Au,120,---,1,14 1/2,,1:49.60,11,2,FORTUNE-BLOSSOM,AK054,C C Nam,C L Ng,115,---,9,,,1:47.10,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791013,HV,1,39,CLASS 7,1650,MOUNT PARKER HANDICAP (SECTION 1),"HK$ 59,000",FIRM,GRASS,1,LORD JIM,AG030,Y Y Choy,P C Kan,128,---,4,0,,1:44.20,12,6,LUCKY HORSE,AL027,H M Lee,K H Au,135,---,3,5 1/2,,1:45.00,6.2,2,PRINCE LUDWIG,AK110,T O Lau,M K Tam,135,---,12,NK,,1:44.20,4.4,12,LONG HAPPINESS,AK095,J Roe,F Carr,134,---,7,22 1/4,,1:47.50,24,9,ANNA'S DELIGHT,AG002,G W Moore,F Carr,133,---,6,13 1/4,,1:46.10,13,5,CHOSEN DOLL,F018,P Miers,R Burns,132,---,2,4 3/4,,1:44.90,8,10,MAGNIFIQUE,AK138,F S Cheung,G Sofronoff,125,---,9,17 3/4,,1:46.80,99,8,ALWAYS KING,AL062,S Morris,J H Brown,126,---,10,11 3/4,,1:45.90,25,3,AMPARO,AL016,K L Tsui,C L Ng,123,---,8,N/H,,1:44.20,3.5,11,COME LUCK,Z040,J Tandari,A Chan,129,---,1,19 1/4,,1:47.00,99,7,GOLDEN DAHLIA,AG029,P Leyshan,P M Chu,129,---,11,10 3/4,,1:45.70,6.5,4,WALLINS,Z012,R Staples,H M Cheung,122,---,5,4 3/4,,1:44.90,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791013,HV,2,40,MAIDEN,1235,WONGNEICHONG GAP HANDICAP (SECTION 3),"HK$ 40,000",FIRM,GRASS,2,SILVER BILOXI,AM004,P Miers,H M Cheung,135,---,6,NK,,1:15.00,2.4,1,SEBASTIAN,AM117,R Setches,C L Ng,133,---,8,0,,1:14.90,4,,PLENTY PROFIT,AM053,---,F Carr,---,---,---,---,,---,---,4,WINNING EXPERT,AM099,W Burnett,P Supple,127,---,2,8 3/4,,1:16.40,4.5,8,FALCON,AM027,K W Lui,T C Cheng,119,---,7,12 1/4,,1:17.00,10,3,DASH FORWARD,AM009,T O Lau,A Chan,121,---,1,N/4,,1:15.60,43,9,HEREWARD THE WAKE,AM039,W Hood,E Collingwood,120,---,4,13 3/4,,1:17.20,10,6,WONDER BOY,AM066,G Hall,B Hutchison,120,---,5,10,,1:16.60,23,7,SUN GLORY,AM069,D Brosnan,S T Wong,118,---,10,10,,1:16.60,25,5,QUINTON,AM110,Y S Wong,A Chan,109,---,11,9 1/2,,1:16.50,44,10,TEA FOR US,AM112,Y K Ip,T L Lee,118,---,9,14,,1:17.20,99,11,THE JOLLY BARON,AM061,R Wernham,G Smyth,116,---,3,14 3/4,,1:17.40,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791013,HV,3,41,Class 5,1235,BROADWOOD HANDICAP (SECTION 3),"HK$ 59,000",FIRM,GRASS,2,FREE MOUNT,AL146,M C Tam,K H Au,130,---,8,NK,,1:15.90,15,9,PRINCE ROYAL,AG038,R Wernham,G Smyth,135,---,10,6 1/2,,1:17.00,14,1,ALL GOOD,Z025,P F Yiu,A Chan,134,---,4,0,,1:15.90,5.8,7,SANG BLEU,AK056,K L Man,G Moore,129,---,2,5 3/4,,1:16.80,16,3,YOUNG LOVER,Z021,Y P Chan,T C Cheng,129,---,1,N/1 1/2,,1:16.20,4.4,8,SPEEDY PROGRESS,AK083,Y Y Choy,P C Kan,126,---,6,5 3/4,,1:16.80,24,6,SMOKY,AL066,P Leyshan,C Robertson,127,---,3,4 3/4,,1:16.60,9.5,10,CHEERFUL,AL125,C K Chow,C L Ng,121,---,9,7,,1:17.10,7.6,11,ROYAL WOOD,AK059,R Setches,G Sofronoff,124,---,5,24,,1:19.80,36,4,DRAGON HORSE,Z031,T O Lau,A Chan,122,---,11,1 3/4,,1:16.20,3.6,5,MERRY FELLOW,F105,C H Cheong,G Moore,113,---,7,4,,1:16.50,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791013,HV,4,42,Class 1,1235,LO WU HANDICAP (SECTION 2),"HK$ 77,000",FIRM,GRASS,4,EVER WIN,AL092,B Andrews,A Ward,137,---,11,8 1/4,,1:13.90,2.7,9,TOP GAIN,AL088,T O Lau,M K Tam,136,---,12,10 3/4,,1:14.30,48,1,GOOD FORTUNE,AN102,P Leyshan,G Moore,132,---,8,0,,1:12.50,3.4,10,OBSERVATORY,AL176,Y S Wong,A Chan,125,---,2,12 3/4,,1:14.60,69,5,CONTINUOUS RISE,AM121,S Morris,F Carr,120,---,4,8 3/4,,1:14.00,54,11,SCARLET CAMELLIA,AL166,C K Chow,C L Ng,120,---,9,16 1/2,,1:15.20,96,3,LUCKY,AL134,W Burnett,C Robertson,124,---,3,4,,1:13.20,12,8,ISLAND WOOD,AN105,R Setches,G Sofronoff,123,---,1,9 3/4,,1:14.20,16,6,FORTUNATE WORLD,AM204,W Hood,E Collingwood,122,---,7,9 1/2,,1:14.10,25,2,MABUHAY,AK004,G W Moore,G Moore,120,---,6,2,,1:12.80,3.5,7,SILVER ASH,AM172,K C Lo,N Metervelli,118,---,10,9 1/2,,1:14.10,52,12,BIG CHIEF,AM206,P Miers,R Burns,116,---,5,23 1/2,,1:16.40,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791013,HV,5,43,Class 4,1650,THE SAUNDERS TROPHY,"HK$ 64,000",FIRM,GRASS,7,QUEEN'S MESSENGER,Z125,R Staples,H M Cheung,133,---,7,10,,1:43.00,49,3,BOOMA,AM077,J Roe,F Carr,130,---,1,6,,1:42.40,25,8,GRAND CHOICE,AL076,K S Ho,A Chan,130,---,5,15,,1:43.80,7.4,12,KEEP IT UP,AL099,T M Cheung,S T Wong,120,---,10,23 1/2,,1:45.30,99,1,STAR OF SOUTH CHIN,AM141,D Brosnan,J H Brown,127,---,2,0,,1:41.30,3,11,WEI WEI,AK094,J Tandari,A Chan,127,---,4,18 1/2,,1:44.40,16,6,RED ROCKER,AM199,B Andrews,A Ward,126,---,9,9 3/4,,1:43.00,3.1,9,YEANDLEY,Z118,G Hall,G Moore,125,---,3,15,,1:43.80,99,10,MARS PIONEER,AK052,K C Lo,T C Cheng,124,---,6,16,,1:44.00,29,2,SUPER CHANCE,Z080,W Burnett,G Sofronoff,123,---,8,3,,1:41.90,11,5,TSAREVITCH,AK043,P Leyshan,G Sofronoff,123,---,11,7,,1:42.60,27,4,GRAND HOPE,AM100,W Hood,T L Lee,122,---,12,7,,1:42.60,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791013,HV,6,44,CLASS 7,1650,MOUNT PARKER HANDICAP (SECTION 2),"HK$ 59,000",FIRM,GRASS,9,ADRIAN'S PET,Z016,C K Chow,C L Ng,130,---,2,14 3/4,,1:47.10,98,3,HILLSBOROUGH,AL041,D Brosnan,S T Wong,135,---,7,SH/2,,1:45.10,99,5,CAN RUN,F001,W Burnett,P Supple,133,---,10,4 1/4,,1:45.50,5.4,6,DOCTOR WATSON,AK047,P H Chan,G Smyth,126,---,6,5 3/4,,1:45.60,31,4,SUPREME COMMAND,AK087,Y S Wong,A Chan,125,---,1,SH/4,,1:45.40,9.4,1,WINDY SAIL,Z121,R Setches,C L Ng,132,---,4,0,,1:44.70,2.2,2,TOP CHOICE,Z036,T O Lau,M K Tam,127,---,5,SH,,1:44.70,11,8,LANCER,AG032,H M Lee,K H Au,125,---,9,14 1/4,,1:47.00,58,7,JUBILEE,Z011,G W Moore,G Moore,121,---,3,9 1/2,,1:46.20,5.4,10,WINWELL,Z075,Y P Chan,T C Cheng,115,---,8,15 1/2,,1:47.30,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791013,HV,7,45,Class 4,1650,DES VOEUX HANDICAP (SECTION 2),"HK$ 64,000",FIRM,GRASS,3,JAGOLARI,AM071,S Morris,F Carr,129,---,6,7,,1:43.70,2.9,2,GERONIMO,AL122,G W Moore,G Moore,128,---,3,2,,1:42.90,2.9,1,PUBLIC ADMIRATION,AM133,R Staples,H M Cheung,127,---,7,0,,1:42.60,3.1,5,CANTOR,AL012,Y P Chan,T C Cheng,120,---,5,9,,1:44.00,44,8,THE JOKER,AM146,K C Lo,N Metervelli,125,---,8,10,,1:44.20,84,7,MORNING GLORY,AM063,D Brosnan,T L Lee,124,---,4,10,,1:44.20,99,6,TABAC,AM050,W Hood,E Collingwood,124,---,9,9 1/2,,1:44.10,32,9,GREAT HORSE,AK076,K S Ho,A Chan,123,---,1,11 1/4,,1:44.40,9.5,4,SILVER JUBILEE,AL067,S M Yung,P M Chu,116,---,2,7 1/2,,1:43.80,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791013,HV,8,46,Class 5,1235,BROADWOOD HANDICAP (SECTION 1),"HK$ 59,000",FIRM,GRASS,6,FAIRPLAY,Z065,H M Lee,M K Tam,135,---,5,5 1/4,,1:17.10,46,1,WINNING WILLIE,Z035,B Andrews,A Ward,135,---,7,0,,1:16.20,12,8,BAY VIEW,Z072,C H Cheong,G Moore,127,---,6,8 3/4,,1:17.60,52,7,JONKER,AK106,J Tandari,A Chan,134,---,8,8 1/4,,1:17.50,8.6,9,SMALL PARCELS,AK145,T P Yung,M K Tam,120,---,2,10 1/2,,1:17.90,27,4,INVINCIBLE,AL123,K W Lui,G Sofronoff,123,---,9,1 3/4,,1:16.60,2.8,3,BAO SIN,AK074,M C Tam,K H Au,120,---,4,1,,1:16.40,2.9,2,RICH GIFT,AK124,R Setches,C L Ng,122,---,1,1/2,,1:16.30,7.8,10,FINE PRINT,AL034,D Brosnan,G Sofronoff,121,---,10,14,,1:18.40,26,5,MIRACLE,Z024,P Miers,R Burns,120,---,3,5 1/4,,1:17.10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
